product_name,price_type,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24
Faberge Style Egg,start,344.55,378.22,237.99999999999997,356.74,237.99999999999997,359.27,324.0,353.05,484.39,490.97,243.79,470.07,277.59,274.95,351.21,428.27,237.99999999999997,407.09,413.7,455.3,420.48,417.52,350.93,307.94,294.13,322.53,259.84,376.82,380.51,334.41
Faberge Style Egg,end,915.45,854.85,1064.16,921.82,1069.83,952.11,962.4,930.12,909.04,825.37,1071.1,827.53,1018.07,1002.65,935.47,843.63,1016.25,837.41,828.42,788.28,871.7,898.26,962.17,1010.36,1098.91,1096.12,1171.33,1079.86,1066.75,1108.18
Japanese Ukiyo-e Woodblock Print,start,167.42,229.75,197.24,177.09,165.82,240.46,216.05,200.83,209.19,189.9,212.17,227.89,170.05,197.07,205.0,198.17,197.97,163.56,167.72,195.58,225.67,225.81,170.42,164.75,231.14,206.18,181.61,161.53,190.82,212.91
Japanese Ukiyo-e Woodblock Print,end,412.58,347.1,378.76,398.18,415.52,341.04,371.89,384.68,370.38,383.89,369.4,353.08,366.45,341.0,371.13,378.59,378.47,417.66,415.19,388.21,407.31,354.3,408.88,415.97,354.67,380.53,401.82,423.49,393.61,373.78
Tiffany Wisteria Table Lamp Art Nouveau Period Excellent Condition,start,3136.23,1547.22,2805.78,2702.64,1512.0,1801.4,1512.0,2109.74,1912.92,1512.0,1512.0,3280.88,1512.0,2826.01,3170.33,3106.99,1840.05,2818.54,3208.2,2424.16,3132.98,1512.0,3349.57,1785.3,3395.51,2986.13,2527.67,2835.71,1517.98,1894.63
Tiffany Wisteria Table Lamp Art Nouveau Period Excellent Condition,end,6043.77,7747.48,6353.42,6460.94,8109.75,7364.71,8136.17,7134.48,7193.97,7386.32,7661.97,5762.92,7567.14,6438.15,5903.98,6071.46,7321.6,6448.33,5898.81,6670.88,6033.05,7643.48,5983.5,7637.97,6199.94,6431.73,6934.63,6752.75,8230.62,7887.9
Early Vintage Port Taylor's 1963 c.1880,start,5427.03,5519.33,4937.44,4033.49,3954.999999999999,7318.29,4788.86,3954.999999999999,3954.999999999999,7874.21,3954.999999999999,7214.17,8257.97,7548.67,6182.53,7109.22,4358.02,3954.999999999999,5216.45,7596.88,4650.42,3960.29,8135.71,7815.4,5497.85,5961.04,4994.09,6129.08,6563.33,4313.23
Early Vintage Port Taylor's 1963 c.1880,end,16882.97,16712.77,17200.61,18147.06,19034.18,14814.28,17383.76,19168.91,19356.03,14278.98,18724.63,14889.92,13828.58,14575.79,15942.34,14953.79,17665.85,18394.83,16945.02,14667.57,17676.15,18360.62,14267.97,14589.94,16915.67,16453.35,17446.34,16322.68,15835.88,18107.65
Art Deco Chrome Floor Lamp c.1950 Unrestored,start,9752.53,10174.62,11186.95,12039.93,8304.91,12026.91,8778.42,8097.93,9565.28,8440.45,6824.37,7354.97,7072.53,10069.82,8089.04,9399.14,10807.36,9737.03,10908.45,10867.88,10831.72,6729.37,8614.55,7790.28,8486.92,10796.04,10038.28,9389.17,9349.69,8213.9
Art Deco Chrome Floor Lamp c.1950 Unrestored,end,19587.47,19352.07,19227.58,18627.9,22358.4,18393.97,21401.24,21404.04,22494.31,20795.55,22460.25,21549.91,21974.44,18863.64,20791.12,19396.75,17699.35,18967.92,17862.81,18096.1,18324.79,22133.51,20614.72,21780.31,21310.56,18810.92,19507.98,20146.88,20271.79,21315.33
Continental Vintage Ferragamo Pumps,start,15294.94,14382.71,16846.4,16199.32,18073.7,14855.86,16568.7,16644.55,15101.7,16038.33,15008.14,16108.24,15842.48,16382.33,16751.65,15806.83,16928.12,14411.91,13154.79,16155.11,15705.15,17216.71,16996.14,14600.66,15384.08,14054.12,16921.06,13991.39,16536.61,14693.11
Continental Vintage Ferragamo Pumps,end,24675.06,25493.44,23095.69,23944.92,21886.8,25260.09,23691.54,23191.15,25186.11,24107.39,25112.67,24173.64,24441.77,23786.75,23191.8,24305.71,22971.84,25139.11,23236.3,23404.79,23811.29,22291.3,22193.74,24954.65,24187.96,25002.35,21985.86,24777.86,21965.74,24262.05
Early Indian Mughal Miniature Painting c.1860,start,22906.52,12495.0,12495.0,19209.85,17216.17,24760.58,25239.88,14876.31,15048.53,20733.87,21377.06,12495.0,23218.56,25950.17,12495.0,12495.0,20008.76,14391.89,13956.33,19499.94,16305.25,12495.0,12495.0,16857.42,16260.39,18370.74,16247.0,18498.31,16966.55,19301.82
Early Indian Mughal Miniature Painting c.1860,end,45723.48,58713.05,57422.2,49026.2,51613.79,43256.63,43549.12,54062.28,53666.47,48179.99,47956.21,58942.04,46508.18,43296.81,58406.89,58136.67,50050.34,55604.65,55805.69,50368.25,54188.59,59548.31,58657.49,53908.82,54456.13,56447.23,55466.2,53630.2,55406.78,52696.08
Documented Carved Oak Church Pew Arts & Crafts Era,start,728.0,775.5,728.0,728.0,746.44,1049.84,1069.21,1440.08,993.05,1053.04,728.0,1191.67,1185.64,1128.42,1581.6,1337.25,728.0,1169.46,1083.28,1534.49,728.0,1193.23,1604.08,728.0,1104.99,931.91,844.49,1215.81,1632.45,788.12
Documented Carved Oak Church Pew Arts & Crafts Era,end,3589.44,3436.24,3531.35,3636.11,3484.21,3201.09,3149.76,2764.08,3194.26,3135.13,3560.2,2997.13,3047.08,3127.89,2698.03,2983.81,3724.03,3177.71,3257.32,2829.17,3823.38,3147.69,2716.41,3809.41,3204.32,3370.35,3503.72,3095.28,2755.08,3608.43
Distinguished Papier Mache Tray Victorian Edwardian Era,start,4859.9,8228.2,6879.53,5615.24,4320.21,6797.24,6176.82,7579.49,4319.0,8168.58,5057.41,5806.14,7598.28,8053.1,5163.66,6503.89,5103.59,7430.52,5836.59,5736.77,6841.91,5203.21,5681.89,7564.36,4468.37,7487.39,4319.0,5786.82,6968.48,4719.87
Distinguished Papier Mache Tray Victorian Edwardian Era,end,16740.1,13444.13,14970.78,16734.24,17888.65,15319.92,15908.19,14532.93,17566.0,13832.95,17011.65,16314.14,14463.31,13801.78,16710.69,15061.83,16479.75,14268.98,15624.26,16054.91,15028.5,16007.86,15706.97,12658.61,16961.42,13958.89,17416.06,15573.18,14223.88,16473.53
Magnificent Lionel Standard Gauge Train 19th Century With Provenance,start,1795.18,1481.63,1826.55,2346.53,2470.08,1253.0,1667.34,1635.14,2000.82,2439.55,2262.74,2529.84,1253.0,1380.03,1860.49,1850.76,2382.33,1958.1,1253.0,1253.0,2074.2,1539.37,1577.34,2349.07,1364.12,2272.97,1388.84,2375.31,1253.0,1334.0
Magnificent Lionel Standard Gauge Train 19th Century With Provenance,end,4534.82,4842.83,4476.79,3948.56,3862.97,5184.86,4689.85,4764.94,4457.62,4046.52,4269.94,4015.44,5331.28,5062.88,4578.36,4516.21,4406.99,4491.0,4527.97,5246.83,4301.39,4815.89,4709.48,3961.74,4919.79,4022.25,4945.5,3949.26,5214.49,5025.72
Gibson Les Paul Standard 1959,start,1262.15,842.29,1146.95,838.01,921.98,762.25,940.47,826.97,1309.06,1096.36,1348.46,950.21,1126.54,1074.99,951.02,1391.21,1301.25,1136.27,796.18,906.53,1429.18,1277.77,1261.72,877.91,1413.78,1457.39,1315.96,1266.5,1260.27,1405.94
Gibson Les Paul Standard 1959,end,2257.85,2669.53,2453.37,2732.51,2615.47,2819.42,2633.57,2776.37,2213.52,2369.31,2199.24,2636.86,2246.97,2232.24,2603.76,2166.82,2176.12,2404.72,2842.75,2772.75,2242.25,2336.29,2396.97,2906.0,2319.15,2335.42,2435.09,2481.72,2473.67,2281.7
Dorothea Lange Migrant Mother Print,start,11846.05,10599.5,12389.7,11661.83,11305.62,13297.1,14835.19,13828.55,14067.58,11743.89,10432.0,12170.36,13932.21,11400.2,14137.5,11024.84,11670.76,12649.67,10840.2,14978.8,14719.34,13227.99,13787.18,13675.63,12288.54,13336.15,12310.43,14885.12,10435.04,11481.81
Dorothea Lange Migrant Mother Print,end,22883.95,24383.2,22629.05,23308.57,23830.13,21777.88,20223.8,21153.91,20912.17,23285.77,21784.43,20111.81,21225.5,23756.26,21173.52,24332.97,23741.03,22769.04,24390.96,20194.16,20418.86,21838.05,22911.83,21392.44,22651.56,21646.05,22655.21,20160.42,24647.52,23710.66
Provenance Multi-Strand Pearl Choker Arts & Crafts Era,start,17675.0,25759.18,27058.46,33244.65,25633.63,34856.98,21435.37,27046.7,25444.91,31363.85,17675.0,34820.16,21562.78,18138.93,17675.0,28668.67,32172.52,23964.29,28905.41,17675.0,27299.13,25037.61,18439.87,17675.0,23807.09,23477.11,17753.09,23102.77,33675.68,25768.82
Provenance Multi-Strand Pearl Choker Arts & Crafts Era,end,71858.46,62710.38,61360.98,55312.54,63425.95,60656.52,68160.4,62634.69,64278.57,58317.95,72516.84,54782.8,68156.1,71879.81,72103.2,61138.39,57651.28,65998.53,61199.28,73261.54,62707.42,65351.21,72033.02,73829.93,66451.44,66804.63,72659.64,67392.39,56846.66,64701.02
Documented Bracket Clock Georgian Ebony c.1940 With Certificate,start,7155.64,6981.62,7510.82,6981.75,7717.6,6140.73,5110.0,8543.96,9508.96,10119.48,7495.8,9969.85,5560.79,5962.14,10380.71,7479.03,6714.96,8623.43,5885.02,9102.14,10558.65,10385.22,5973.59,5110.0,6978.71,9323.64,6734.41,10715.69,5723.55,10850.41
Documented Bracket Clock Georgian Ebony c.1940 With Certificate,end,18144.36,18789.61,17791.36,18074.67,17790.83,19691.71,20080.56,16975.57,17274.47,16668.38,19536.56,17450.78,22292.75,23184.5,17372.72,19894.43,20811.78,19491.67,21137.71,17405.83,16409.52,16410.05,20655.41,20007.4,19108.27,18916.92,21655.11,17003.9,22198.15,16879.34
Provincial Donegal Arts Crafts Carpet Estate Fresh,start,3800.54,3584.0,6368.64,7200.72,4624.98,4158.19,6182.82,7497.27,3840.23,3584.0,3818.73,4138.35,4250.53,7041.24,4200.98,6568.5,4091.61,6407.3,4943.44,5290.11,3584.0,3584.0,3805.25,3584.0,4042.16,4499.15,4013.03,3677.56,3584.0,3962.94
Provincial Donegal Arts Crafts Carpet Estate Fresh,end,15119.46,15404.83,12885.97,12276.5,15144.8,15537.99,13268.99,12290.36,16185.64,16643.12,15828.51,15780.81,15192.33,12628.01,13535.18,11451.98,15259.64,12695.06,14127.85,13775.05,15271.28,15830.81,15864.68,14907.6,13503.41,13346.6,14334.89,14631.45,15096.34,14024.11
Distinguished Currier & Ives Lithograph Early 20th Century,start,6712.57,5700.81,4251.11,3623.85,4548.87,4116.72,4296.62,4754.03,6397.31,4709.62,4294.8,5872.31,6336.96,6265.86,4654.33,3944.24,5965.69,6240.57,4780.12,4415.2,6530.31,5762.7,4039.82,4852.71,5974.28,3577.0,5661.66,5993.86,4493.77,3778.71
Distinguished Currier & Ives Lithograph Early 20th Century,end,10397.43,11298.89,12706.08,13313.26,12118.2,12493.47,12421.27,11877.25,10277.82,11917.66,12401.84,10935.21,10475.68,10579.64,12254.49,12966.79,10824.17,10568.34,11909.8,12207.4,10166.85,10886.77,12629.43,11758.27,10705.09,13275.57,10976.2,10582.03,12298.92,12974.67
Certified Ship Figurehead Carved,start,6847.09,4958.93,5941.3,5798.32,5392.75,5606.93,5872.78,4932.97,5456.09,6414.91,6400.01,6500.71,6337.45,6158.72,6502.1,4815.74,5194.27,4355.74,5073.31,4950.98,5397.34,5532.18,5170.43,5139.6,4550.56,5092.27,4832.72,5835.75,5073.48,4789.46
Certified Ship Figurehead Carved,end,9552.91,11300.04,10170.07,10222.26,10739.18,10555.31,10115.22,11030.32,10505.8,9424.21,9426.39,9427.28,9613.84,9679.39,9175.75,10919.56,10356.28,11260.37,10590.02,10711.04,10256.41,10009.9,11380.97,10312.07,10706.09,10019.47,10292.59,9295.88,10038.45,10293.81
Edwardian Pearl Necklace,start,29253.28,41799.22,28196.04,39365.64,28978.04,33969.79,37568.37,30561.31,28608.29,29237.74,28695.81,27479.78,36913.44,41454.06,34839.3,38497.96,31730.38,30222.85,27671.87,32754.93,41993.81,38747.47,38932.36,42005.61,26051.86,29615.61,41304.18,42190.15,40828.78,31477.94
Edwardian Pearl Necklace,end,79116.72,67163.99,80228.43,68988.57,79335.07,74481.16,70504.45,76741.31,77470.7,76049.8,77744.53,78850.8,69206.45,64894.73,70702.36,66769.63,73575.36,74311.04,77949.77,73188.05,64036.98,67446.24,68097.73,65009.27,80786.95,77398.6,65416.11,64121.05,64791.43,73515.18
Original Venini Glass Pendant Light c.1860 Excellent Condition,start,9631.81,7773.36,4872.0,7123.25,6809.11,4872.0,7163.21,10099.85,7821.16,5996.05,5349.46,7708.88,9058.86,4872.0,7102.73,6377.2,8980.11,7628.85,6752.82,7760.67,9345.65,4872.0,7902.55,9139.74,6928.38,4872.0,9040.28,9364.45,6879.13,5296.76
Original Venini Glass Pendant Light c.1860 Excellent Condition,end,17328.19,19002.08,22865.3,19895.22,20189.09,22511.18,19418.56,16706.8,19187.99,20844.4,21398.93,19010.27,17917.1,22929.35,20105.37,20697.9,18224.44,19824.81,20581.99,19390.67,17806.92,22917.46,19492.59,18419.55,20478.96,22895.11,18267.33,18045.77,20634.63,22343.86
Attributed Yves Saint Laurent Le Smoking Jacket Estate Fresh,start,8971.24,8438.41,9956.14,8522.03,8598.85,8808.89,8465.44,10600.01,9081.7,8912.64,10001.89,9306.21,9579.45,9707.23,10553.8,8580.53,9994.61,9235.01,8812.56,9882.16,8947.01,9854.23,10349.08,8666.29,9402.23,9908.64,9198.04,8714.26,8467.98,10135.58
Attributed Yves Saint Laurent Le Smoking Jacket Estate Fresh,end,14778.76,15460.98,13950.2,14048.87,15342.93,15211.58,15574.92,13513.29,14995.5,15083.57,14012.34,14836.63,14467.94,14399.41,13518.64,15455.78,14067.41,14741.94,15287.25,14160.66,15110.86,14150.17,13675.03,15338.03,14505.26,15996.29,14534.4,14985.54,15330.81,13735.79
Exceptional Tiffany Sterling Flatware Set,start,4158.75,5122.62,5289.06,5257.33,3269.0,6885.86,6353.61,3666.55,3269.0,3427.05,6662.25,7241.42,6265.69,3269.0,6750.39,6136.6,3269.0,5654.69,3269.0,6453.01,3723.11,6731.53,4060.4,6384.76,6410.98,3269.0,3269.0,3957.38,4312.83,4333.22
Exceptional Tiffany Sterling Flatware Set,end,15791.25,14900.12,14800.4,14851.16,17637.01,13232.17,13738.54,17588.63,18064.02,16760.21,13573.53,12990.07,13921.43,17707.32,13345.48,13842.66,17091.41,14363.38,16993.8,13528.61,16190.64,13136.6,15783.29,13369.29,13490.52,17552.08,17538.88,15956.05,15654.9,15508.44
Bugatti Radiator Cap c.1800,start,946.32,916.9,714.91,889.45,768.38,761.88,953.39,967.26,963.53,834.35,807.94,823.97,939.69,754.18,775.53,915.33,955.4,764.28,879.14,938.66,795.73,948.02,768.76,805.48,989.68,872.86,936.42,840.78,879.63,939.57
Bugatti Radiator Cap c.1800,end,1283.68,1292.59,1503.86,1337.38,1435.71,1438.68,1253.27,1244.19,1245.88,1372.89,1392.0,1390.05,1279.13,1462.48,1466.04,1327.42,1305.74,1500.14,1374.24,1294.12,1451.78,1306.15,1497.34,1460.53,1283.72,1409.99,1354.42,1466.77,1427.66,1371.18
Pristine Chess Set Staunton Weighted,start,4435.02,6994.86,4235.89,5146.67,6925.43,4335.67,5622.67,5083.23,6124.72,5515.39,5910.46,6914.87,7182.43,7262.26,5172.3,5500.53,4873.28,7389.25,4636.68,6071.99,6508.61,6691.83,4337.27,5156.66,4855.82,6860.12,6531.58,5534.42,6408.68,7538.55
Pristine Chess Set Staunton Weighted,end,13034.98,10586.24,13529.56,12711.72,11069.7,13288.79,11894.32,12500.74,11416.56,12296.74,11991.29,11126.15,11093.83,10716.15,12851.11,12452.4,13566.63,11273.12,14048.71,12548.68,12048.78,11881.76,13988.68,13181.38,13653.84,11866.75,12122.99,13286.53,12475.25,11291.49
Blenko Hand Blown Decanter Belle Epoque,start,11401.61,6580.0,9918.29,11809.85,12969.24,7942.08,10174.92,8625.09,6580.0,9711.04,9038.05,7928.56,12613.12,11283.93,7641.13,10179.53,11661.86,12102.22,11843.24,12936.57,13059.89,7045.82,9627.72,13668.62,10704.43,6580.0,7767.93,6580.0,10529.95,9284.09
Blenko Hand Blown Decanter Belle Epoque,end,22258.39,28187.54,24131.57,22704.31,21210.8,26201.22,23879.23,25671.06,28451.36,24672.83,25442.71,26515.42,21913.27,23410.64,27121.16,24421.62,23206.94,22610.1,23046.53,21948.63,22260.38,28091.59,25461.79,21472.7,24180.62,30059.71,26752.93,28378.36,24088.31,25306.51
Candelabrum Bronze Empire Early 20th Century,start,9594.44,8721.97,7783.74,8447.96,11049.02,9887.68,11732.19,7757.04,10404.94,7916.68,11284.36,10320.52,7374.81,9885.74,11228.39,9822.51,7912.18,11269.16,9849.34,7993.51,7866.95,10796.48,7805.77,9790.16,7503.56,7677.32,8646.02,10345.66,7952.81,11183.75
Candelabrum Bronze Empire Early 20th Century,end,20365.56,20947.36,22396.55,21850.42,18855.76,19589.43,17381.26,21317.86,19202.98,21451.91,17810.39,18341.57,20718.72,18145.97,16470.3,18846.98,20448.89,17059.2,18593.57,20361.89,20500.14,17560.9,20269.98,17916.95,20032.66,20996.06,20047.15,18491.6,21479.57,17975.54
Original Heriz Serapi Rug c.1940 With Provenance,start,12726.37,12263.39,11773.92,12009.21,13617.93,15766.22,13576.59,14720.18,11593.89,15102.18,11663.78,15201.64,12702.23,15623.09,14524.19,14412.48,14110.06,14028.94,11046.66,15470.14,14304.13,11631.73,14483.32,12961.5,13461.29,11407.51,12405.86,13673.98,12703.9,11222.94
Original Heriz Serapi Rug c.1940 With Provenance,end,24003.63,24488.45,24790.02,24778.06,23157.12,20853.41,23426.99,22470.11,25327.74,21557.61,24698.99,20938.39,23455.06,20381.78,21433.51,21319.12,21827.95,22050.69,24806.73,20209.16,20827.94,23283.48,20168.12,21782.58,21223.3,23514.74,22371.57,21377.08,22022.48,22969.34
Remarkable Hofner 500/1 Bass Guitar,start,16471.24,18282.42,12131.0,26562.99,26834.43,23316.98,16463.38,15599.23,14246.35,14786.04,12131.0,22862.48,27796.41,12131.0,24071.72,15869.95,24450.35,19476.37,27334.12,20258.16,19211.1,14247.6,28133.61,24431.35,13220.63,15331.14,12689.91,25035.92,17632.98,14388.02
Remarkable Hofner 500/1 Bass Guitar,end,58508.76,56888.18,64254.26,49527.66,49832.47,54632.01,60604.29,62196.74,63375.09,62352.39,67258.12,53942.43,49619.27,69568.54,54328.41,61975.7,54794.22,58792.73,51618.3,57743.39,59649.32,64511.65,56279.66,53854.16,65097.17,63942.25,66294.6,53874.43,61738.32,64358.88
Olympic Games Poster Collection,start,3272.7,5492.11,5299.29,3629.5,5278.34,4263.44,4989.35,4597.73,5586.9,3195.96,5395.37,2898.0,5184.62,2898.0,3199.61,4219.12,2898.0,5259.45,3681.93,3804.0,2993.89,5610.42,5199.97,5631.28,4032.81,5330.23,3680.93,4811.32,3402.23,2898.0
Olympic Games Poster Collection,end,11697.3,9371.64,9602.96,11349.52,9727.4,10760.35,9942.21,10419.71,9424.15,11865.44,9657.35,12212.44,9810.89,12113.47,11833.18,10818.67,11925.44,9593.11,11132.75,10880.97,11717.56,9187.72,9556.97,9234.59,10894.11,9573.18,11253.56,10211.06,11620.73,12186.07
Outstanding Boer War Medal Group Edwardian Era,start,6877.1,7552.93,6921.27,7397.78,7726.94,6871.15,7571.06,6810.93,7710.66,7280.59,8085.51,8111.63,6980.43,7207.42,8129.31,8040.02,7478.62,7216.17,7048.18,7659.56,6557.91,7117.8,6627.72,6945.02,6673.28,7320.17,7663.53,7188.7,7589.97,7066.99
Outstanding Boer War Medal Group Edwardian Era,end,10892.9,9805.66,10027.93,9888.98,10241.02,9326.3,9909.91,10621.48,9805.28,9919.17,9769.72,9572.1,10844.84,10595.28,9907.39,9871.87,10385.29,10150.24,9862.99,9510.2,10247.3,9885.63,10186.46,10025.96,10434.33,10081.19,10039.71,10569.23,10688.89,10518.7
Valentino Couture Cape Federal Period,start,2545.37,2124.66,2254.61,2760.35,2017.56,2103.84,2090.33,2722.92,2140.64,2024.06,2153.78,2611.79,2347.69,2734.45,2507.5,2089.57,2254.07,2510.84,2328.92,2624.36,2801.16,2546.22,2691.37,2613.14,2102.23,2707.14,2474.48,2487.96,2779.42,2102.44
Valentino Couture Cape Federal Period,end,3544.63,4007.51,3956.1,3546.26,4214.09,4140.95,4174.54,3585.32,4196.62,4282.39,4247.32,3826.27,4641.27,3674.33,3891.94,4340.44,4083.52,3832.21,4022.35,3739.69,3608.84,3907.89,3755.7,3904.31,4426.17,3834.75,4024.22,3998.64,3665.56,4367.33
Select Compass Surveyor's Brass c.1780,start,6865.78,5666.61,7382.8,8123.19,9255.11,5472.07,5718.41,8251.24,8720.36,7325.56,7247.15,8788.31,8366.33,6281.84,7643.05,9011.66,7676.05,8093.93,9361.91,5759.06,6736.41,9133.17,6812.0,8470.27,9986.98,11101.62,8635.05,6897.08,7118.04,8137.97
Select Compass Surveyor's Brass c.1780,end,15144.22,16668.38,14865.12,14084.95,13503.03,17479.54,17676.48,15356.44,15464.32,16796.42,16823.4,15835.81,15842.7,17254.19,15748.94,14774.67,15914.02,15241.98,14248.98,17978.01,17245.3,15394.23,17409.04,16281.77,15183.87,16332.77,17333.14,18858.01,19500.0,17824.58
Vintage Kosta Boda Art Glass Bowl As Found,start,1078.0,2198.41,1192.9,1638.47,1764.62,1399.34,1078.0,1518.77,2181.23,1248.83,1078.0,1608.02,1368.67,1788.57,1078.0,1260.44,1438.48,2147.04,2477.85,1078.0,1783.02,1393.67,1814.37,1745.62,1902.25,1078.0,2604.79,1847.02,2503.84,1489.65
Vintage Kosta Boda Art Glass Bowl As Found,end,4951.87,3746.91,4842.62,4330.21,4368.45,4880.97,5199.52,4629.72,3927.35,5037.39,5271.81,4552.22,4843.88,4554.66,5376.8,5018.8,5041.11,4415.29,4166.29,5620.36,4857.03,5432.58,4991.39,5074.76,4976.39,5746.0,4426.96,5361.68,4890.81,5717.73
Late Wilt Chamberlain Jersey,start,12312.36,11806.96,11152.09,8308.79,8930.98,9280.43,11205.1,11886.11,9780.62,10802.46,9845.59,8682.95,10003.13,8786.49,11397.27,12113.33,13071.66,10795.07,8985.88,8803.12,12824.67,12646.22,11131.73,11992.65,11040.5,12791.29,9872.46,11250.42,11899.95,11571.32
Late Wilt Chamberlain Jersey,end,18487.64,18972.87,19461.08,22678.56,22309.72,22311.57,20724.81,20158.36,22260.4,21092.81,22064.63,23072.98,21617.28,22393.68,20240.81,19610.67,18629.48,20904.45,22789.9,23121.78,19189.07,19036.41,20359.65,19468.99,20388.31,18766.23,21820.3,20519.07,20093.66,20560.25
Late Hitching Post Cast Iron Estate Fresh,start,2037.0,2887.44,2037.0,3011.69,2037.0,2037.0,2124.83,4813.81,4297.1,3650.48,2402.78,2788.37,2312.61,2037.0,3023.38,2037.0,2361.72,4177.93,2037.0,4717.02,3522.57,3654.63,2961.41,2037.0,3016.26,3506.7,2407.44,4866.37,4205.86,3095.99
Late Hitching Post Cast Iron Estate Fresh,end,11303.87,9982.31,11364.15,10008.25,11714.11,11160.91,11202.81,8624.95,10382.33,9858.88,10957.61,10409.4,10856.1,12152.29,10334.56,11967.17,10718.8,9205.11,11629.07,8746.13,10071.33,10001.74,10527.19,11823.0,10338.08,9855.1,11137.38,8598.44,9246.31,10378.36
Ornate Welded Steel Abstract c.1960 With Provenance,start,2556.0,2855.21,2171.89,2515.17,2469.17,3112.34,3145.6,2806.04,1884.23,1624.0,2400.35,2742.01,1624.0,1933.39,2964.27,2617.97,2629.05,2589.21,2098.72,1790.5,2090.91,2597.01,1624.0,2698.41,2310.94,3074.73,2032.14,2121.33,2127.74,2026.9
Ornate Welded Steel Abstract c.1960 With Provenance,end,5384.0,5103.46,5819.87,5523.26,5511.81,4873.71,4879.03,5261.61,5321.71,5551.41,5722.11,5308.13,6352.77,5970.02,5004.14,5277.34,5239.02,5278.87,5809.41,6010.3,5696.79,5294.61,6359.97,5281.67,5670.42,4853.63,5995.44,5830.09,5829.04,6014.37
Citrine Statement Necklace c.1860,start,11717.73,13013.55,12181.17,10927.76,12981.48,11770.52,11384.5,11417.23,12208.13,11081.02,11859.67,13906.39,11446.57,13606.04,11165.31,13509.06,12887.62,12721.25,12760.01,12172.16,12657.28,12713.95,11803.28,11775.38,10508.9,10784.05,12646.61,12333.46,12348.07,10898.32
Citrine Statement Necklace c.1860,end,19242.27,18028.49,19087.94,20356.57,17978.62,19281.37,19629.59,19423.08,18978.51,20054.41,19044.56,17268.75,19824.12,17475.44,19679.41,16942.46,17371.45,17314.29,17093.11,17701.36,17295.38,17314.95,18265.55,18289.0,19264.97,18644.95,16582.71,16938.54,17055.62,18272.24
Antique French Ormolu Mantel Clock,start,648.98,577.23,566.86,676.19,413.0,472.5,618.37,413.0,800.12,468.32,615.67,840.74,580.35,448.03,413.0,849.89,600.99,533.68,807.43,554.94,601.59,739.9,803.23,768.97,839.19,584.91,641.9,614.69,413.0,615.23
Antique French Ormolu Mantel Clock,end,1551.02,1579.25,1642.51,1546.37,1846.36,1785.44,1633.12,1816.01,1443.42,1818.4,1662.97,1486.6,1684.8,1858.74,1894.14,1406.12,1618.58,1639.97,1309.21,1632.73,1592.75,1367.53,1393.04,1479.93,1413.67,1743.99,1546.88,1545.61,1867.61,1743.05
Important Cast Iron Fire Engine c.1950 Excellent Condition,start,3068.66,5350.16,4394.06,4851.88,4515.08,3290.05,3038.0,3886.59,4846.74,3363.46,6037.33,4415.02,3038.0,4611.0,5317.42,3292.42,3707.19,5185.61,3567.19,5626.57,5579.56,3447.32,3214.89,4614.96,5694.25,5283.07,4300.15,3760.11,3038.0,5535.35
Important Cast Iron Fire Engine c.1950 Excellent Condition,end,12121.34,9955.91,10929.89,10493.25,10804.29,11978.21,12485.62,11442.42,10462.01,11927.27,10151.08,10935.99,12407.32,10722.67,10051.4,12077.92,11657.88,10205.6,11852.09,9846.04,9834.73,12016.96,12214.56,10771.55,9694.25,10037.83,10989.94,11538.36,12323.74,9665.15
Select Persian Tabriz Silk Rug Late Victorian,start,15354.89,13924.63,17768.47,14228.75,14802.36,10384.14,12974.08,10212.04,12968.64,11216.32,11108.08,9973.15,14732.32,17477.18,14305.36,16776.64,16144.68,10354.23,12832.37,13622.46,10560.71,10705.71,16950.01,13223.53,15176.21,11610.5,12406.99,10853.9,11441.02,11523.54
Select Persian Tabriz Silk Rug Late Victorian,end,28465.11,30078.95,26283.33,29755.89,29096.65,33686.83,31021.29,33651.08,30898.97,32509.29,32924.76,34075.82,29697.75,27095.98,30410.53,27983.1,28774.62,34583.9,32252.14,31258.1,34394.94,34276.1,27671.25,34321.14,29367.56,33001.84,32086.61,33709.35,32753.22,32510.96
Unmatched Shooting Stick Silver Collar Art Deco Period With Certificate,start,5515.23,7330.6,5787.63,6738.62,5990.01,7403.82,4701.1,4709.86,4908.22,6579.86,6134.62,7393.95,6408.05,5826.4,6366.67,5464.49,4483.05,6682.69,7047.89,5113.8,5049.9,6289.53,6175.8,4858.83,5884.51,6151.51,6785.76,4581.5,7217.75,4678.02
Unmatched Shooting Stick Silver Collar Art Deco Period With Certificate,end,12264.77,10573.08,12078.57,11251.8,11935.03,10660.67,13418.44,13526.24,13361.56,11723.68,12305.33,11053.92,12013.6,12494.66,12017.03,12972.17,13972.59,11780.65,11661.13,13638.36,13507.62,12270.47,12251.35,13641.89,12534.06,12261.8,11671.26,13998.71,11358.9,13881.18
